Escala,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
40,0.009633683635878706,0.00742910832827735,0.005719426161743989,0.004939301756262434,0.0053330530932391585,0.0038082484279063186,0.011170452832670874,0.01083989915976378,0.0037838126483625304,0.0038253852550085387,0.005408010031481552,0.0037639064142438467,0.012021565607893837,0.007311550136014128,0.0055603705479535205,0.005166467857093646,0.004473751552770817,0.0037445642893054933
41,0.009897254012293712,0.00749929906285728,0.005902557773636044,0.004943017829923336,0.005363641190562078,0.0038089881263019825,0.011010028179732439,0.011232802699462387,0.0037836864298764197,0.0038252562478179753,0.005414261332711246,0.003763781520286413,0.012016038574210878,0.007591575941987449,0.005529969052649461,0.005156866057880133,0.00447738274569609,0.0037444406756497474
42,0.010014556773756057,0.007461253689295803,0.0053599531444603644,0.004934476298894767,0.005298545808437161,0.0038285369197328467,0.010881505025991568,0.010090112384595265,0.003804259581846309,0.0038462851969373376,0.005447495917731268,0.003784138200207153,0.011539303849528563,0.006954496218123747,0.00557538839236035,0.00522197428022631,0.00449682829549661,0.0037645881204864226
43,0.009967473901579045,0.007463977801570069,0.005471320984745232,0.004969276574887711,0.005324921202053878,0.003826460379150851,0.010900856162553353,0.010578096043217992,0.0038019243214510007,0.003843898072550477,0.005440201411253205,0.003781827570165844,0.011630069785894632,0.007108143423739492,0.005531202299372279,0.005217992092857708,0.004493069525603934,0.003762301296479956
44,0.009723488339882212,0.007323281444187664,0.0052585824372353525,0.004886383450340146,0.005250914218171097,0.003805882284277142,0.010973525439551865,0.009935495797962907,0.0037883443072136637,0.0038300171001685738,0.0053936744561347,0.003768390489118793,0.011911153210276203,0.006769852021910358,0.0055148868610645834,0.005199103305086561,0.0044721735372260036,0.0037490023695087855
45,0.009723488339882212,0.007323281444187664,0.0052585824372353525,0.004886383450340146,0.005250914218171097,0.003805882284277142,0.010973525439551865,0.009935495797962907,0.0037883443072136637,0.0038300171001685738,0.0053936744561347,0.003768390489118793,0.011911153210276203,0.006769852021910358,0.0055148868610645834,0.005199103305086561,0.0044721735372260036,0.0037490023695087855
46,0.010018991433229095,0.007451775376581813,0.005399514961334963,0.0049522276551934525,0.005311158341991009,0.0038414670337659335,0.011126469991047125,0.010464643577073638,0.0038157603231267732,0.0038580418314841285,0.005449294275147354,0.0037955174224853835,0.01172155534424498,0.006933822935618388,0.005597376887175062,0.005230092750534572,0.004510203652604165,0.003775849894055637
47,0.010018991433229095,0.007451775376581813,0.005399514961334963,0.0049522276551934525,0.005311158341991009,0.0038414670337659335,0.011126469991047125,0.010464643577073638,0.0038157603231267732,0.0038580418314841285,0.005449294275147354,0.0037955174224853835,0.01172155534424498,0.006933822935618388,0.005597376887175062,0.005230092750534572,0.004510203652604165,0.003775849894055637
48,0.009460032035987923,0.007263397581657173,0.005175696787381809,0.00484995729413959,0.005226544850837527,0.003808326145130743,0.011114183564956115,0.009766666397815139,0.0037927978477658273,0.0038345692187486927,0.005398583939077703,0.003772797210911751,0.011533655360248548,0.006646436456986415,0.005541321956513271,0.005163702920660578,0.004473199163887103,0.003753363837124859
49,0.009401524425898276,0.007336224498185218,0.005334077897704256,0.0049130442486508726,0.005260918809563525,0.0038134799157600353,0.011004861162023327,0.010228261625847158,0.0037958166551555284,0.0038376549136516862,0.005404276208133905,0.00377578425143601,0.01156773926633832,0.006821001287615972,0.005541129301943422,0.005166632210054913,0.004480487072360956,0.003756320172835741
50,0.009479383849574263,0.007298260517356045,0.00533833087242053,0.004870034117912305,0.005216826904884273,0.003820062440111469,0.010957209066940586,0.010318858020997178,0.0037993614116472183,0.003841278280133291,0.005408830729179178,0.0037792916745001044,0.011490259812163766,0.006918210267040487,0.005557802927393861,0.005187213119811209,0.004485662106323232,0.0037597915111164744
51,0.009546667313250632,0.007358586253518912,0.005333208435765405,0.004893167333029097,0.005275963665441596,0.0038270357153567984,0.01099201396476452,0.010420048010409662,0.0038079673758792732,0.003850075404185624,0.005425116774563473,0.003787806856737187,0.011433185735726093,0.006946489411891801,0.005570326097135834,0.0052053659275795505,0.004497368505872657,0.0037682189498223235
52,0.009583829795079315,0.007378243659287685,0.00529458100321831,0.004927904600329462,0.005271310619833541,0.0038231583143841716,0.011023104649481868,0.010241756691476952,0.0038046369262233226,0.003846670924825236,0.005418829946041825,0.0037845115632663268,0.011511556006006675,0.006937134117321305,0.005579409745038303,0.005199901008003992,0.004493051534623341,0.003764957635494407
53,0.009619159568824103,0.007380786268840829,0.005232903491639464,0.00492207936046634,0.005204279221971547,0.0038211635061589683,0.010909593827278788,0.010098552050650775,0.003802926357705928,0.003844922359146089,0.005414855632905532,0.003782819039626614,0.01148330338053208,0.006841784491330765,0.0055661345268352615,0.005209697212841996,0.0044896279489107195,0.003763282552763934
54,0.009532809379077009,0.007358060821759264,0.005217107663698508,0.004898399774562838,0.005209908826164323,0.0038245514393121546,0.01089640695436574,0.010216073913631643,0.0038044123468694946,0.0038464413558597977,0.005416910750912838,0.0037842893534710555,0.01145495334444507,0.0068468018129320025,0.005580629903781081,0.005214680156245587,0.004492244769446213,0.003764737715940739
55,0.009682299334986127,0.007458410517187258,0.005316727627643914,0.00492071121303821,0.005295283376239587,0.0038402639613711966,0.010873749090729511,0.01059021311919696,0.003819442140944789,0.0038618057362585618,0.005450218633956514,0.0037991602606259316,0.01139453575699246,0.006945623978804271,0.0056189191253110515,0.005227580898857069,0.0045124749844461425,0.0037794550593230982
56,0.009603687370309826,0.007465735808353443,0.005301930406990583,0.004968087121825562,0.005299914600229478,0.003840049972466858,0.010466838792763446,0.010376971564551725,0.0038188983715084896,0.0038612498382946205,0.00544999579765078,0.003798622250464116,0.011198017510251358,0.006978937745691287,0.005603801519172668,0.005211137477739192,0.004512477120066422,0.0037789226153186065
57,0.009719287354410773,0.007443068622182712,0.005270332071304849,0.004944131893309946,0.005283851242919197,0.0038367107421499735,0.010481054595137916,0.01018254260731435,0.003816453420932836,0.0038587503759121037,0.005445294730508273,0.0037962031852632216,0.011289418756042332,0.006920954061162129,0.005594673708610238,0.005207075730141919,0.0045085660946160375,0.0037765285676705155
58,0.009628268383521944,0.00746547331836823,0.005303090897804363,0.004948381955135366,0.005289645563222685,0.0038387378925423786,0.010547035285952744,0.010256782486851456,0.0038176668518255952,0.0038599908566211392,0.005447765298635722,0.003797403771279761,0.011282682409798838,0.006967393056540106,0.005588813308419513,0.005203236654015826,0.004510259640775622,0.0037777167394112024
59,0.009625798380842024,0.0074586116727337875,0.005313152225721033,0.004970698297462992,0.005231930301650388,0.003844018268760865,0.010492086003308004,0.01008081682897789,0.0038219811624487254,0.003864401412708856,0.0054596807879848264,0.0038016723795944673,0.011244929153153099,0.0070053223581528,0.0056255761109203686,0.005229615845590559,0.004517839244097868,0.0037819411780036305
60,0.009667034839073446,0.007468609076845812,0.005376042911119553,0.004959535103661166,0.005302638140227033,0.003840100837064053,0.01069269138715085,0.010347923731092182,0.003818647625026835,0.0038609934996192553,0.005451243123516956,0.0037983741594623446,0.011444302465298232,0.0069987507937269875,0.005612621271211583,0.00520766829635349,0.004512709908020329,0.003778677090758658
61,0.009651744220616324,0.007411527270521348,0.005573543093751543,0.004984230440429157,0.005324206574968867,0.003840716407121441,0.010620456418712272,0.010762698303507671,0.0038197754053911153,0.0038621464348830847,0.005466403327074055,0.0037994899949362806,0.011304964287261262,0.00723863093296058,0.0056035318402103,0.005210451541674837,0.004518219555669258,0.0037797813818744065
62,0.009749543389509912,0.007434065165617237,0.005482427561388286,0.004972712844894261,0.005319343765726198,0.00384977155375418,0.010649485334333979,0.01102510383264905,0.0038275211380379257,0.0038700651384904407,0.005466075344063378,0.0038071535940793753,0.011302161951191927,0.007128308335892442,0.005631168273964298,0.0052338961918078995,0.004527651199296654,0.0037873656030360204
63,0.00969337576503617,0.007428821836420608,0.005463184429577194,0.004966984097471605,0.0053147542794840606,0.003849358295105783,0.010551453427111538,0.01097154549953711,0.0038274218540979687,0.003869963635174047,0.005465595274581852,0.0038070553639618044,0.01129706634512928,0.0071065635249398474,0.005629613687012403,0.005233629966636409,0.004527087486272288,0.0037872683913698258
64,0.00969392883130342,0.007532876959575458,0.005605080899536716,0.004999623532968611,0.005353083724258946,0.0038592801547676853,0.010616653904819775,0.011050884184533013,0.003836940285155609,0.0038796951058238686,0.005489179321556911,0.0038164726408987386,0.01142315925562787,0.007091626658276944,0.005656869334163272,0.0052447941084357,0.0045407961524580745,0.003796587911266793
65,0.009694307450701668,0.007539130824529457,0.005620602155020548,0.004989103267891056,0.005356467324606221,0.003859370948066848,0.010623028258517069,0.011090915171661902,0.003836918568214811,0.003879672902206557,0.0054891964955228025,0.0038164511550315564,0.011423330601168123,0.007110797448272861,0.0056563798188588865,0.005245678830324983,0.004541113429198091,0.003796566648708665
66,0.009836630620541452,0.007471418105015733,0.005550612369075016,0.005002406426816391,0.005344285051060063,0.0038581052221847716,0.010517910675863686,0.010968334947030757,0.003838473420531201,0.003881262605831984,0.00549050519900648,0.0038179894600565566,0.011389974222554833,0.0070416403422072504,0.005670855026845742,0.005255488946828453,0.004541992956662997,0.0037980889625160216
67,0.009836630620541452,0.007471418105015733,0.005550612369075016,0.005002406426816391,0.005344285051060063,0.0038581052221847716,0.010517910675863686,0.010968334947030757,0.003838473420531201,0.003881262605831984,0.00549050519900648,0.0038179894600565566,0.011389974222554833,0.0070416403422072504,0.005670855026845742,0.005255488946828453,0.004541992956662997,0.0037980889625160216
68,0.009759079426899745,0.007540986812199355,0.0057599236045380465,0.0050033438319153755,0.005386773303856332,0.0038656029013165692,0.010412893177715678,0.011428755214963582,0.0038431138168673273,0.0038860070999078423,0.005522044407151676,0.0038225804321021122,0.011383087778909413,0.007235251803158494,0.005666569259462235,0.0052459451918972,0.004552488674580726,0.0038026321717887193
69,0.009833233579211413,0.0075561480468442,0.005830065312981186,0.005046604769200057,0.005418100122662219,0.003870128017406449,0.010385060032406114,0.011688438695306102,0.0038471901810919916,0.003890175014482196,0.005534614634279727,0.0038266133305998196,0.011262774551256934,0.007353958972706266,0.005689657937111999,0.005264226176818748,0.0045610104495303495,0.0038066230665182313
70,0.009738691344521972,0.007563852029254189,0.005809421993451973,0.005038594086923643,0.00541885378977418,0.003871872434642153,0.0102309061223533,0.011744437071713652,0.0038470995792651563,0.0038900823767724947,0.005532279321253769,0.003826523695344846,0.011297920110402974,0.007331621089949635,0.005695051724862663,0.005274595050539261,0.004559557628628496,0.003806534365317066
71,0.009738691344521972,0.007563852029254189,0.005809421993451973,0.005038594086923643,0.00541885378977418,0.003871872434642153,0.0102309061223533,0.011744437071713652,0.0038470995792651563,0.0038900823767724947,0.005532279321253769,0.003826523695344846,0.011297920110402974,0.007331621089949635,0.005695051724862663,0.005274595050539261,0.004559557628628496,0.003806534365317066
72,0.00969476810706873,0.0075289860060681465,0.005627123123874067,0.005014863097103114,0.005400076344042429,0.0038722497770747304,0.010317318194216886,0.011463534248584394,0.0038477438152279557,0.0038907410902018244,0.005530140446184855,0.0038271610578833296,0.011359373553473549,0.007262608264236228,0.005682159340575324,0.005273673113300424,0.004558104823785964,0.0038071650856790996
73,0.009834114443697266,0.00751083955041073,0.0057868569486203515,0.004988694753962038,0.005406871331259879,0.0038705592877556964,0.010440574882160129,0.011694442874463674,0.0038460833112016353,0.0038890432758349304,0.0055291288901679414,0.0038255182676359906,0.011365277984371978,0.007377951000499548,0.005686191543425039,0.005255203579938242,0.004559616123191798,0.003805539413288287
74,0.009920381156180503,0.007507649003087624,0.005777270822977973,0.004967188838823466,0.0054052078062947016,0.0038719154532972262,0.010424721746026806,0.011640081887822718,0.0038476030945104253,0.003890597206955125,0.005531935476037996,0.0038270218386280627,0.01140323617125851,0.007304915510625551,0.005687026884304082,0.005271632462541314,0.004561575906721821,0.0038070273173697474
75,0.009926135905658315,0.00745794293924122,0.005882409118550364,0.005057334718903997,0.005426410766165102,0.0038748348082653,0.010419784394916086,0.011904045993722912,0.003847755874259861,0.0038907534202514632,0.005532243596382194,0.0038271729882452133,0.011348525084192441,0.007454460468382993,0.005683855378630844,0.005277653133884295,0.004563296023308427,0.003807176891700073
76,0.009725841097297266,0.007435024357130953,0.005616680095744109,0.004992599055171107,0.0053037300679084865,0.003869600100152273,0.01038887210003333,0.011211795446379664,0.003842251149938696,0.0038851250711456602,0.005517231956653806,0.003821726957815299,0.011074157321059304,0.0073580821412210515,0.005659516213195715,0.0052630635533741504,0.004554451055008896,0.0038017875810417425
77,0.009645138643556473,0.007423361484251105,0.005578329453956144,0.004962942368736746,0.005303672816044045,0.003873911830877677,0.010393344098485387,0.011113865692737479,0.003846435364591369,0.0038894032382452474,0.005521895821165697,0.0038258665660550716,0.011275075820001751,0.007268772083856598,0.005662918732609155,0.005266438504599629,0.004556758460404676,0.003805884083050735
78,0.009672901820442833,0.007398476570974009,0.005597105883055919,0.004954289649701102,0.005309936983856537,0.0038788920411529696,0.010477747224130167,0.01058047117536677,0.003853906507389427,0.003897042396825112,0.005518365515162184,0.0038332579419079363,0.01132780115336969,0.007133545842347854,0.0056806060958982255,0.00528776361324095,0.004563894134054466,0.0038131983764903405
79,0.009637857309434762,0.0073896291431158,0.0055752230348404775,0.004954541434847421,0.005305432029325858,0.003877038171448525,0.010422098101158817,0.010539362760910286,0.003852231380953398,0.0038953295702552444,0.005514547205950036,0.0038316007136021085,0.011311006441092869,0.007108045583731046,0.005676991200955393,0.005283862828975084,0.004561251939215478,0.0038115584437526722
80,0.009462867566041628,0.00739187872036047,0.005462623730719676,0.004970361982299695,0.005277242593975922,0.003870614955975522,0.010283518584451437,0.010244151567732488,0.0038473867244575946,0.003890375974474565,0.0055020543959882415,0.0038268077770946905,0.010833068481718524,0.006983464786760811,0.005660259127321211,0.005265940340961855,0.004552123888019637,0.003806815486687877
81,0.009462867566041628,0.00739187872036047,0.005462623730719676,0.004970361982299695,0.005277242593975922,0.003870614955975522,0.010283518584451437,0.010244151567732488,0.0038473867244575946,0.003890375974474565,0.0055020543959882415,0.0038268077770946905,0.010833068481718524,0.006983464786760811,0.005660259127321211,0.005265940340961855,0.004552123888019637,0.003806815486687877
82,0.009602740493743572,0.007379566879674047,0.00530282742727606,0.0049355183072836185,0.00526948764962789,0.0038731043454809234,0.01020036088497405,0.010193397408563546,0.0038479936349241186,0.003890996524585437,0.0055023075418066825,0.003827408211918487,0.010896932282484846,0.006917869985149135,0.0056652089632968985,0.005267253961161535,0.0045509450525405195,0.003807409663740855
83,0.009602740493743572,0.007379566879674047,0.00530282742727606,0.0049355183072836185,0.00526948764962789,0.0038731043454809234,0.01020036088497405,0.010193397408563546,0.0038479936349241186,0.003890996524585437,0.0055023075418066825,0.003827408211918487,0.010896932282484846,0.006917869985149135,0.0056652089632968985,0.005267253961161535,0.0045509450525405195,0.003807409663740855
