Semana,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
2018-12-07,0.3,0.08333333333333333,0.0,0.0,0.1,0.0,0.7085714285714285,0.27238805970149255,0.0,0.0,0.6056338028169014,0.0,0.7790697674418605,0.11904761904761904,0.0,0.01818181818181818,0.3783783783783784,0.0
2018-12-14,0.35,0.2222222222222222,0.0,0.019230769230769232,0.26666666666666666,0.0,0.7114285714285714,0.27238805970149255,0.0,0.05263157894736842,0.6103286384976526,0.08333333333333333,0.3488372093023256,0.13095238095238096,0.0,0.0,0.1891891891891892,0.0
2018-12-21,0.325,0.16666666666666666,0.0,0.019230769230769232,0.1,0.0,0.7085714285714285,0.16417910447761194,0.0,0.05263157894736842,0.704225352112676,0.0,0.6744186046511628,0.20238095238095238,0.017857142857142856,0.0,0.40540540540540543,0.6666666666666666
2018-12-28,0.225,0.05555555555555555,0.0,0.0,0.1,0.0,0.44,0.11194029850746269,0.0,0.0,0.3286384976525822,0.0,0.36046511627906974,0.10714285714285714,0.0,0.0,0.32432432432432434,0.0
2019-01-04,0.35,0.19444444444444445,0.0,0.0,0.13333333333333333,0.0,0.5085714285714286,0.09328358208955224,0.0,0.0,0.38028169014084506,0.0,0.4883720930232558,0.09523809523809523,0.0,0.0,0.21621621621621623,0.0
2019-01-11,0.375,0.19444444444444445,0.0,0.057692307692307696,0.13333333333333333,0.0,0.68,0.17537313432835822,0.0,0.0,0.27699530516431925,0.08333333333333333,0.4883720930232558,0.16666666666666666,0.0,0.0,0.1891891891891892,0.0
2019-01-18,0.3,0.3055555555555556,0.0,0.038461538461538464,0.13333333333333333,0.0,0.74,0.19029850746268656,0.0,0.0,0.4084507042253521,0.0,0.4069767441860465,0.17857142857142858,0.017857142857142856,0.0,0.2702702702702703,0.0
2019-01-25,0.3,0.16666666666666666,0.0,0.057692307692307696,0.23333333333333334,0.0,0.7028571428571428,0.16044776119402984,0.0,0.02631578947368421,0.5117370892018779,0.0,0.22093023255813954,0.047619047619047616,0.017857142857142856,0.0,0.2702702702702703,0.0
2019-02-01,0.325,0.3888888888888889,0.0,0.0,0.26666666666666666,0.14285714285714285,0.8485714285714285,0.16791044776119404,0.0,0.0,0.48826291079812206,0.0,0.3372093023255814,0.08333333333333333,0.0,0.01818181818181818,0.24324324324324326,0.0
2019-02-08,0.25,0.1388888888888889,0.0,0.1346153846153846,0.23333333333333334,0.0,0.6485714285714286,0.1455223880597015,0.0,0.05263157894736842,0.38967136150234744,0.08333333333333333,0.29069767441860467,0.047619047619047616,0.017857142857142856,0.0,0.1891891891891892,0.0
2019-02-15,0.4,0.19444444444444445,0.0,0.3076923076923077,0.23333333333333334,0.14285714285714285,0.35714285714285715,0.12686567164179105,0.0,0.0,0.1784037558685446,0.0,0.3488372093023256,0.011904761904761904,0.0,0.0,0.24324324324324326,0.0
2019-02-22,0.325,0.19444444444444445,0.0,0.38461538461538464,0.2,0.0,0.35714285714285715,0.13059701492537312,0.0,0.02631578947368421,0.20187793427230047,0.0,0.23255813953488372,0.023809523809523808,0.017857142857142856,0.0,0.1891891891891892,0.0
2019-03-01,0.325,0.2222222222222222,0.0,0.5384615384615384,0.3,0.14285714285714285,0.4085714285714286,0.1455223880597015,0.0,0.0,0.27230046948356806,0.0,0.43023255813953487,0.023809523809523808,0.017857142857142856,0.01818181818181818,0.21621621621621623,0.0
2019-03-08,0.45,0.16666666666666666,0.0,0.11538461538461539,0.3333333333333333,0.0,0.2885714285714286,0.12686567164179105,0.0,0.07894736842105263,0.3145539906103286,0.0,0.19767441860465115,0.0,0.0,0.01818181818181818,0.1891891891891892,0.0
2019-03-15,0.275,0.2222222222222222,0.0,0.0,0.23333333333333334,0.0,0.38,0.23880597014925373,0.0,0.0,0.2300469483568075,0.16666666666666666,0.313953488372093,0.09523809523809523,0.0,0.0,0.13513513513513514,0.0
2019-03-22,0.25,0.1388888888888889,0.0,0.0,0.1,0.0,0.3485714285714286,0.22014925373134328,0.0,0.02631578947368421,0.27699530516431925,0.08333333333333333,0.3488372093023256,0.16666666666666666,0.017857142857142856,0.01818181818181818,0.21621621621621623,0.0
2019-03-29,0.375,0.19444444444444445,0.0,0.0,0.13333333333333333,0.14285714285714285,0.36,0.26865671641791045,0.0,0.02631578947368421,0.29107981220657275,0.08333333333333333,0.6511627906976745,0.14285714285714285,0.017857142857142856,0.0,0.2972972972972973,0.0
2019-04-05,0.375,0.3333333333333333,0.0,0.019230769230769232,0.06666666666666667,0.0,0.3514285714285714,0.15671641791044777,0.0,0.02631578947368421,0.1643192488262911,0.16666666666666666,0.4069767441860465,0.14285714285714285,0.017857142857142856,0.0,0.21621621621621623,0.0
2019-04-12,0.275,0.3333333333333333,0.0,0.038461538461538464,0.2,0.14285714285714285,0.38285714285714284,0.26119402985074625,0.0,0.0,0.3145539906103286,0.0,0.43023255813953487,0.21428571428571427,0.0,0.0,0.4594594594594595,0.0
2019-04-19,0.175,0.19444444444444445,0.0,0.019230769230769232,0.1,0.0,0.38857142857142857,0.13059701492537312,0.0,0.02631578947368421,0.1784037558685446,0.0,0.2441860465116279,0.07142857142857142,0.017857142857142856,0.0,0.08108108108108109,0.0
2019-04-26,0.35,0.1388888888888889,0.0,0.5384615384615384,0.3333333333333333,0.0,0.6457142857142857,0.21641791044776118,0.0,0.0,0.38028169014084506,0.08333333333333333,0.47674418604651164,0.17857142857142858,0.017857142857142856,0.0,0.32432432432432434,0.0
2019-05-03,0.25,0.027777777777777776,0.0,0.4423076923076923,0.36666666666666664,0.14285714285714285,0.5228571428571429,0.12686567164179105,0.0,0.0,0.22535211267605634,0.08333333333333333,0.43023255813953487,0.03571428571428571,0.017857142857142856,0.0,0.21621621621621623,0.0
2019-05-10,0.375,0.16666666666666666,0.0,0.11538461538461539,0.3333333333333333,0.0,0.4257142857142857,0.23507462686567165,0.0,0.0,0.4507042253521127,0.16666666666666666,0.5813953488372093,0.15476190476190477,0.0,0.0,0.2972972972972973,0.0
2019-05-17,0.325,0.1111111111111111,0.0,0.019230769230769232,0.16666666666666666,0.0,0.38571428571428573,0.1828358208955224,0.0,0.0,0.3615023474178404,0.0,0.37209302325581395,0.27380952380952384,0.0,0.0,0.5135135135135135,0.0
2019-05-24,0.325,0.1388888888888889,0.0,0.019230769230769232,0.23333333333333334,0.0,0.4142857142857143,0.2537313432835821,0.0,0.02631578947368421,0.39906103286384975,0.08333333333333333,0.5232558139534884,0.4166666666666667,0.03571428571428571,0.0,0.3783783783783784,0.0
2019-05-31,0.325,0.3888888888888889,0.0,0.0,0.43333333333333335,0.0,0.4057142857142857,0.24253731343283583,0.0,0.0,0.47417840375586856,0.0,0.3372093023255814,0.38095238095238093,0.0,0.0,0.40540540540540543,0.0
2019-06-07,0.3,0.25,0.0,0.07692307692307693,0.23333333333333334,0.0,0.3942857142857143,0.27238805970149255,0.0,0.0,0.26291079812206575,0.08333333333333333,0.7093023255813954,0.35714285714285715,0.0,0.0,0.40540540540540543,0.0
2019-06-14,0.4,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.4,0.15671641791044777,0.0,0.0,0.23943661971830985,0.08333333333333333,0.3488372093023256,0.35714285714285715,0.017857142857142856,0.0,0.2972972972972973,0.0
2019-06-21,0.325,0.1111111111111111,0.0,0.0,0.06666666666666667,0.0,0.3142857142857143,0.26119402985074625,0.0,0.0,0.20187793427230047,0.08333333333333333,0.26744186046511625,0.20238095238095238,0.0,0.01818181818181818,0.32432432432432434,0.0
2019-06-28,0.3,0.16666666666666666,0.0,0.0,0.13333333333333333,0.0,0.34285714285714286,0.29850746268656714,0.0,0.05263157894736842,0.25821596244131456,0.4166666666666667,0.47674418604651164,0.16666666666666666,0.05357142857142857,0.0,0.24324324324324326,0.0
