Escala,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
55,0.0,0.0,0.0,0.0,5.352326616019995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88006804276556,14.010459252732806,0.0,0.0
56,0.0,0.0,0.0,0.0,3.8624813365041373,0.0,0.0,0.0,0.0,0.0,0.0,2.8890210351802788,0.0,0.0,24.445522586567495,10.928739772457632,0.0,0.0
57,0.0,0.0,0.0,0.0,3.934589312535927,0.0,0.0,0.0,0.0,0.0,0.0,2.7361508098585277,0.0,0.0,24.488844042217437,10.940252103975421,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.412844728800478,16.15480818553092,0.0,4.122807659254029
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461591508993187,14.666520815271973,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75845570298782,11.980158095581434,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.619717914365804,16.037508582756775,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.696562260213206,7.14896957284833,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.949050731380744,7.396413636888878,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.372174870284596,13.383150775842736,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.629179626577066,13.514508505245264,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,2.9506245635971378,0.0,0.0,0.0,0.0,0.0,0.0,3.9226224223397126,0.0,12.371951788926232,12.693308071888845,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,2.9506245635971378,0.0,0.0,0.0,0.0,0.0,0.0,3.9226224223397126,0.0,12.371951788926232,12.693308071888845,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,3.806606861192281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.49025618945108,26.843116454886047,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,4.376867397615157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.955933446702359,19.203405590116926,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0581245906052588,17.090209548734993,14.035858260646387,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0581245906052588,17.090209548734993,14.035858260646387,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62015593038581,9.668178139032747,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3429169496856,9.849245548357974,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.542700244702118,13.004049707938348,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.912726119928248,14.411993890734903,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933537299215653,8.001616218709021,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7340043392807827,0.0,9.98632860074868,8.187578621857012,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7703152291953534,0.0,0.0,0.0,3.047401646828358,0.0,0.0,14.779766300960679,12.894302318478049,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8912888762955617,0.0,0.0,0.0,3.0691788698806803,0.0,0.0,15.005157614655033,13.144840845639887,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.038778993801179,8.384389253357737,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.038778993801179,8.384389253357737,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2627983042480824,0.0,0.0,11.967149169263665,6.783896011085374,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2627983042480824,0.0,0.0,11.967149169263665,6.783896011085374,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.179828469354316,10.719740716169772,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.800590238000884,10.95355939585111,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.937636762612597,10.498601861735615,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.587964288595458,11.009689685657333,0.0,0.0
88,0.0,0.0,0.0,3.2056648114256956,3.5945094688276606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.052003790264187,5.870023702895593,0.0,0.0
89,0.0,0.0,0.0,3.2797547613769193,3.3260428817712473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.510153005291405,6.01014121828098,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.711082529667611,6.4979588177929966,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.711082529667611,6.4979588177929966,0.0,0.0
92,0.0,2.7928812854833813,0.0,0.0,7.269706238148744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.290542324171644,6.528045400565174,0.0,0.0
93,0.0,2.7928812854833813,0.0,0.0,7.269706238148744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.290542324171644,6.528045400565174,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021095106397277,2.8248624229472963,0.0,0.0
95,0.0,0.0,0.0,0.0,3.4849834903891606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4472536016584305,3.3955356120881506,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.204921492928532,8.67160153248088,0.0,0.0
97,0.0,0.0,0.0,0.0,4.124825535019566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32220653134405,3.896803983590137,0.0,0.0
98,3.184200967700345,5.275848192240182,0.0,0.0,4.820307916573914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.801575937474338,8.773252876595155,0.0,0.0
99,3.3085877745337786,4.996803996893434,0.0,0.0,4.6117718258477645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.928913116387908,8.80461379793992,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3234257883482274,4.199409397497984,0.0,0.0
